q_FormDataId,q_63,q_83,School,Grade,Sex,APS45,APSVNEN,RankingF,NumberofChi,Readbook,Topic,FutureJob_VN,FutureJob_VN (translated),CareerFat,CareerFat (translated),CarFatGr,AgeFat,EduFat,CareerMot,CareerMot (translated),CarMotGr,AgeMot,EduMot,EcoStt,KnowledgeInc,EstIncome,Buybook,Hobby,TimeSci,TimeSoc,Readstory,Typebook,Typebook_Other,Reason,Source,PrioAct,AftAct,Read_like,EncourAct,MostlikedAct,Bookcase,Notread_like
3707,15.186,43071,15,8,Female,8,0,2,4,yes,d,Bác sĩ,Doctor,Xây dựng,Worker,Labor,46,Hi,NA,NA,NA,NA,NA,med,no,NA,yes,a,2,NA,yes,a,NA,a,borrow,d,b,"Khát vọng sống, hãy đặt trách nhiệm lên vai",yes,b,a,"hành trang cuộc sống, sống bằng cả trái tim, tình yêu bất tận của mẹ"
3708,13.269,43073,13,8,Female,7.625,0,2,2,yes,NA,công nghệ thông tin,Engineer,nông dân,Farmer,Labor,41,UnderHi,nông dân,Farmer,Labor,40,UnderHi,med,no,NA,yes,b,1,1,NA,e,NA,a,buy,d,d,"trên đường băng 
văn mẫu ngữ văn",yes,c,d,"conan 
nhật kí trong tù 
tonny chào buổi sáng"
3709,16.119,43074,16,6,Female,7.2,0,2,2,no,NA,công nhân,Worker,thợ xây,Worker,Labor,42,UnderHi,làm ruộng,Farmer,Labor,40,UnderHi,med,no,NA,no,b,1,1,no,a,NA,a,borrow,b,d,"bài học vô giá
một vài điều trong cuộc sống",yes,b,a,"bạn có thể thay đổi thế giới
cổ tích việt nam
đi tìm hạnh phúc"
3710,13.27,43073,13,8,Male,7,0,1,2,yes,a,không xác định,NA,nông dân,Farmer,Labor,42,UnderHi,nông dân,Farmer,Labor,39,UnderHi,NA,no,NA,yes,NA,1,1,NA,f,truyện tranh,a,buy,a,a,"7 viên ngọc rồng 
doraemon",no,NA,d,NA
3711,15.187,43071,15,8,Male,9.5,0,3,3,yes,a,Kiến trúc sư,Architect,Bảo vệ,Guard,Labor,56,Uni,Nông dân,Farmer,Labor,46,Hi,med,no,NA,yes,a,3,2,no,c,NA,a,borrow,d,a,"Danh nhân thế giới Anh-xtanh, Kỳ quan thế giới",yes,b,a,"Danh nhân thế giới "" Newton"", Dế mèn phưu lưu ký, cuộc truy tìm kho vũ khí"
3712,16.12,43074,16,6,Male,6.2,0,1,2,yes,f,nghiên cứu,Scientist,thợ xây,Worker,Labor,32,Hi,nông dân,Farmer,Labor,31,UnderHi,med,no,NA,yes,f,2,1,yes,c,NA,a,borrow,d,a,"bách khoa toàn thư
phổ biến khoa học",yes,b,b,"bách khoa toàn thư
thế giới tiền sử
khoa học"
3713,13.271,43073,13,8,Female,0,0,1,3,no,NA,không xác định,NA,nông dân,Farmer,Labor,39,UnderHi,nông dân,Farmer,Labor,35,UnderHi,med,no,NA,yes,b,1,1,no,c,NA,a,borrow,a,a,"doraemon 
truyện cổ tích",no,NA,NA,NA
3714,15.188,43071,15,8,Female,9.3,0,3,3,yes,c,Quân y,Doctor,Nông dân,Farmer,Labor,50,UnderHi,Nông dân,Farmer,Labor,50,UnderHi,med,no,NA,yes,a,2,1,no,b,NA,a,buy,b,b,"học làm nhà phát minh, danh nhân thế giới ""Anh-xtanh""",yes,b,a,"conan, ngữ pháp tiếng anh, những nhà bác học Thế giới"
3715,16.121,43074,16,6,Male,3.5,0,2,2,no,NA,thợ xây,Worker,thợ xây,Worker,Labor,45,UnderHi,làm ruộng,Farmer,Labor,42,UnderHi,med,NA,NA,no,NA,2,1,no,NA,NA,a,buy,a,b,100 truyện cổ tích việt nam hay nhất,no,a,a,NA
3716,15.189,43071,15,8,Male,8.5,0,2,2,yes,e,Nhà khám phá lịch sử,Scientist,Công nhân,Worker,Labor,43,Hi,Công nhân,Worker,Labor,39,Hi,med,no,NA,no,a,2,1,no,f,lịch sử,a,borrow,b,a,"hoang mạc kỳ thú, mỗi ngày ở xứ sở tý hon",yes,d,a,"Tắt đèn, Truyện Kiều, Đonkihote"
3717,15.19,43071,15,8,Female,7,0,1,2,yes,c,Nhân viên văn phòng,Employee,Thợ xây,Worker,Labor,41,Hi,Nông dân,Farmer,Labor,39,Hi,med,no,NA,yes,b,2,1,yes,NA,NA,a,borrow,b,c,"Học ăn, học nói, học gói, học mở; Ngữ pháp tiếng anh",yes,a,a,"Truyện kiều, tắt đèn, dạy nấu ăn"
3718,16.122,6,16,6,Male,5.2,0,2,2,yes,d,lính cứu hỏa,Firefighter,thợ xây,Worker,Labor,35,Hi,thợ xây,Worker,Labor,NA,Hi,med,no,NA,yes,a,1,1,no,c,NA,a,borrow,a,d,"dạy trẻ có chí tiến thủ
thế giới động vật biển",yes,a,a,dạy trẻ có trái tim
3719,13.272,43073,13,8,Male,0,0,1,2,no,NA,điện ô tô,Engineer,nông dân,Farmer,Labor,43,UnderHi,nông dân,Farmer,Labor,32,UnderHi,NA,no,NA,yes,e,1,1,no,c,NA,a,buy,a,c,"sách khoa học 
conan",no,NA,a,NA
3720,15.191,43071,15,8,Female,7.5,0,1,1,yes,b,Nhân viên văn phòng,Employee,Nông dân,Farmer,Labor,43,Hi,Công nhân,Worker,Labor,42,Hi,med,no,NA,yes,b,1,1,no,f,truyện tranh,a,borrow,d,c,"Thủ lĩnh thẻ bài, học ăn, học nói học gói học mở",yes,d,a,"Cô gái đến từ hôm qua, truyện Kiều, lão hạc"
3721,16.123,43074,16,6,Female,6,0,3,3,yes,d,bác sĩ,Doctor,thợ xây,Worker,Labor,54,NA,làm ruộng,Farmer,Labor,50,Hi,rich,yes,20000000,yes,NA,2,2,no,c,NA,a,buy,d,b,"kiến thức thực vật
giáo dục tâm hồn trẻ dạy trẻ có chí tiến thủ",yes,a,a,"khám phá khoa học
về tấm gương đạo đức HCM
giáo dục tâm hồn dạy trẻ có trái tim yêu thương"
3722,15.192,43071,15,8,Female,9,0,3,3,yes,NA,Nhà du hành vũ trụ,Astronaut,Nông dân,Farmer,Labor,52,Hi,Nông dân,Farmer,Labor,49,Hi,med,no,NA,yes,a,1,2,no,a,NA,a,borrow,a,d,"ba ngày ở nước tí hon, truyện ngắn Nam Cao",yes,c,a,"Kỳ quan thế giới, anhxtanh, hạt giống tâm hồn"
3723,13.273,43073,13,8,Female,6.65,0,3,3,yes,b,bác sĩ,Doctor,nông dân,Farmer,Labor,41,NA,nông dân,Farmer,Labor,40,NA,med,no,NA,no,e,2,NA,no,a,NA,a,buy,d,a,"cổ tích việt nam 
cây tre trăm đốt",NA,NA,NA,NA
3724,13.274,43073,13,8,Female,0,0,3,3,no,NA,không xác định,NA,nông dân,Farmer,Labor,50,NA,nông dân,Farmer,Labor,NA,NA,NA,no,NA,no,b,1,NA,no,a,NA,a,NA,a,d,"nhật kí trong tù
truyện kiều",no,NA,NA,NA
3725,15.193,43071,15,8,Female,9.5,0,1,2,yes,d,Nhà kinh doanh,Businessman,Nông dân,Farmer,Labor,42,UnderHi,Nông dân,Farmer,Labor,39,NA,med,no,NA,yes,a,1,1,no,c,NA,a,borrow,b,b,"Kỳ quan thế giới, ba ngày ở thế giới tý hon",yes,a,a,"Anhxtanh, Newton, Những nhà bác học lớn trên thế giới"
3726,15.194,43071,15,8,Male,9,0,1,2,yes,a,Bộ đội,Soldier,Công nhân,Worker,Labor,48,Hi,Giáo viên,Teacher,Intellectuals,45,Hi,med,no,NA,yes,a,3,1,no,c,NA,a,borrow,b,a,"Những kỳ quan thế giới, nanh trắng",yes,c,c,"Anh - xtanh, truyện kiều, thời tiết mạnh như bão tố"
3727,13.275,43073,13,8,Female,6,0,1,3,yes,b,hướng dẫn viên,Tour guide,thợ xây,Worker,Labor,NA,NA,nông dân,Farmer,Labor,NA,NA,med,no,NA,no,a,1,2,NA,a,NA,a,buy,d,d,"truyện trạng nguyên
truyện tiếu lâm",yes,b,NA,"ở đâu có sự sống ở đó có tình yêu 
chí phèo 
tấm gương đạo đức hồ chí minh"
3728,15.195,43071,15,8,Female,9.5,0,1,2,yes,c,Hướng dẫn viên du lịch,Tour guide,Công nhân,Worker,Labor,36,Hi,Công nhân,Worker,Labor,34,Hi,med,no,NA,yes,b,2,1,yes,e,NA,a,borrow,c,b,"Ngữ pháp tiếng anh, Conan",yes,c,a,"Tắt đèn, Truyện Kiều, Truyện kể về danh nhân thế giới"
3729,13.276,43073,13,8,Female,7,0,2,3,yes,c,hướng dẫn viên,Tour guide,làm đá,Worker,Labor,41,Hi,công nhân,Worker,Labor,34,Hi,med,yes,15000000,yes,a,2,2,no,a,NA,a,buy,b,a,"dế mèn phưu lưu kí 
người bạn mới đến",yes,a,d,"nhật kí trong tù
conan 
những học sinh quậy phá"
3730,15.196,43071,15,8,Female,9.5,0,1,2,yes,d,Nhân viên IT,Programmer,Kinh doanh,Businessman,Labor,40,Hi,Giáo viên,Teacher,Intellectuals,40,Uni,med,no,NA,yes,b,1,1,yes,f,truyện tranh,a,borrow,c,b,"Tý Quậy, Doraemon",yes,a,a,"Cô giáo đến từ hôm qua, truyện kiều, Cho tôi xin một vé đi tuổi thơ"
3731,16.124,43074,16,6,Female,7,0,2,3,yes,b,nông nghiệp,Farmer,thợ xây,Worker,Labor,41,UnderHi,phụ hồ,Worker,Labor,40,UnderHi,med,no,NA,no,a,1,1,no,a,NA,a,borrow,b,a,"say mê học hỏi
kiến thức thực vật",no,NA,a,"kiến thức đại dương
kiến thức động vật
kiến thức cơ thể người"
3732,15.197,43071,15,8,Female,8.5,0,1,3,yes,c,Nhân viên văn phòng,Employee,Nông dân,Farmer,Labor,35,Hi,Công nhân,Worker,Labor,37,Hi,med,no,NA,no,b,2,2,no,a,NA,a,borrow,b,a,"vượt lên số phận, ngữ pháp tiếng anh",yes,b,a,"Tắt đèn, truyện Kiều, Những tấm gương hiếu thảo"
3733,13.277,43073,13,8,Male,5.7,0,1,2,no,NA,cơ khí,Engineer,nông dân,Farmer,Labor,43,Hi,công nhân,Worker,Labor,40,NA,med,no,NA,no,f,1,1,no,f,khác,a,buy,a,d,"conan 
7 viên ngọc rồng",no,NA,d,"truyện ma 
truyện cười 
truyện phưu lưu"
3734,15.198,43071,15,8,Male,0,0,3,3,yes,f,Kĩ sư,Engineer,Nông dân,Farmer,Labor,51,Hi,Nông dân,Farmer,Labor,45,NA,med,no,NA,yes,a,2,2,yes,a,NA,a,borrow,d,a,"Hướng dẫn kỹ thuật tập luyện Bóng rổ, hướng dẫn nấu ăn",yes,c,a,"Conan, Truyện Kiều, nam cao"
3735,13.278,43073,13,8,Female,5.5,0,3,4,yes,e,bác sĩ,Doctor,nông dân,Farmer,Labor,45,UnderHi,nông dân,Farmer,Labor,42,UnderHi,med,no,NA,yes,f,2,1,no,f,khác,a,buy,a,c,NA,yes,a,d,"truyện cười 
truyện ngắn 
truyện dân gian việt nam"
3736,13.279,43073,13,8,Female,6.8,0,1,3,yes,NA,giáo viên,Teacher,nông dân,Farmer,Labor,47,UnderHi,công nhân,Worker,Labor,38,UnderHi,med,NA,NA,yes,f,1,2,no,d,NA,a,borrow,d,b,"doraemon 
shin",yes,b,d,"truyện cười 
sách danh nhân 
truyện văn học"
3737,16.125,43074,16,6,Male,6.2,0,3,3,yes,d,sửa chữa ô tô,Repairman,thợ xây,Worker,Labor,47,UnderHi,làm ruộng,Farmer,Labor,45,UnderHi,med,no,NA,no,f,1,1,no,e,NA,a,gift,b,c,"doremon
totto chan",yes,d,a,"thế giới động vật
khám phá rừng
học cách luôn bình tĩnh"
3738,13.28,43073,13,8,Female,5.5,0,1,4,yes,b,công an,Police officer,nông dân,Farmer,Labor,40,UnderHi,nông dân,Farmer,Labor,42,UnderHi,med,NA,NA,yes,f,1,1,no,e,NA,a,borrow,b,c,"tấm cám 
sự tích hồ ba bể",NA,d,d,"lão nông dân nghèo 
ông khổng lồ gánh núi 
truyện dân gian việt nam"
3739,13.281,43073,13,8,Female,6,0,1,2,yes,b,giáo viên,Teacher,nông dân,Farmer,Labor,38,UnderHi,nông dân,Farmer,Labor,37,UnderHi,med,NA,NA,yes,e,2,2,no,f,khác,a,buy,d,a,"truyện tranh 
sách ngữ văn",yes,a,d,"doraemon 
shin 
truyện cười"
3740,13.282,43073,13,8,Female,6.5,0,1,2,yes,b,phiên dịch viên,Interpreter,nông dân,Farmer,Labor,35,UnderHi,nông dân,Farmer,Labor,34,UnderHi,med,no,NA,no,b,1,2,no,d,NA,a,borrow,a,a,"harry potter 
doraemon",yes,a,d,"conan 
shin 
truyện trinh thám"
3741,15.199,43071,15,8,Male,9,0,1,3,yes,f,Kĩ sư,Engineer,Kinh doanh,Businessman,Labor,46,Hi,Kinh doanh,Businessman,Labor,36,Hi,med,yes,NA,yes,a,2,2,yes,c,NA,a,borrow,c,d,"Hướng dẫn kỹ thuật tập luyện môn bóng rổ, ngữ pháp Tiếng Anh",yes,c,a,"Sherlock home, Truyện Kiều, Nam Cao"
3742,13.283,43073,13,8,Male,6.5,0,4,4,yes,f,công nhân,Worker,nông dân,Farmer,Labor,NA,UnderHi,nông dân,Farmer,Labor,NA,UnderHi,med,NA,NA,yes,b,1,2,no,c,NA,d,borrow,a,a,"doraemon 
conan",no,b,d,"truyện ma 
7 viên ngọc rồng 
dế mèn phưu lưu kí"
3743,15.2,43071,15,8,Female,8,0,2,3,yes,f,Bác sĩ,Doctor,Công nhân,Worker,Labor,41,Hi,Công nhân,Worker,Labor,37,Hi,med,no,NA,yes,a,2,1,yes,a,NA,a,borrow,b,a,"hạt giống tâm hồn, Kỹ năng giao tiếp",yes,a,a,"Truyện ngắn Nam Cao, Kỳ quan thế giới, Khát vọng sống"
3744,13.284,43073,13,8,Male,5.5,0,1,3,yes,a,phi công,Pilot,nông dân,Farmer,Labor,34,UnderHi,nông dân,Farmer,Labor,32,UnderHi,NA,no,NA,yes,f,1,1,no,b,NA,a,buy,a,d,"doraemon 
conan",no,NA,d,"truyện ma 
dế mèn phưu lưu kí 
7 viên ngọc rồng"
3745,13.285,43073,13,8,Male,6.8,0,2,3,yes,a,phi công,Pilot,nông dân,Farmer,Labor,34,UnderHi,công nhân,Worker,Labor,36,UnderHi,med,no,NA,yes,b,1,2,no,e,NA,a,borrow,a,a,"doraemon 
conan",no,c,d,"truyện ma 
7 viên ngọc rồng 
dế mèn phưu lưu kí"
3746,13.286,43073,13,8,Female,5,0,1,1,no,NA,điện nước,Worker,không xác định,NA,NA,NA,NA,công nhân,Worker,Labor,36,NA,NA,no,NA,yes,b,1,1,no,e,NA,c,borrow,b,a,"âm nhạc 
truyện",yes,b,d,"truyện ma lớp học 
truyện phưu lưu 
thạch sanh"
3747,15.201,43071,15,8,Female,8,0,3,3,yes,f,Diễn viên,Actor,Nông dân,Farmer,Labor,47,Hi,Nông dân,Farmer,Labor,47,Hi,rich,no,NA,yes,b,2,2,no,a,NA,a,borrow,d,a,"kỹ năng giao tiếp, ngữ pháp tiếng anh",yes,c,a,"Hướng dẫn kỹ thuật tập luyện bóng rổ, Ngô Tất Tố, Nam cao"
3748,13.287,43073,13,8,Male,5.5,0,1,3,yes,f,cơ khí,Engineer,nông dân,Farmer,Labor,NA,UnderHi,công nhân,Worker,Labor,NA,UnderHi,med,no,NA,yes,f,1,1,no,e,NA,a,buy,a,a,7 viên ngọc rồng,no,NA,d,"truyện ma 
dế mèn phưu lưu kí 
doraemon"
3749,15.202,43071,15,8,Female,8,0,2,3,yes,NA,Diễn viên,Actor,Nông dân,Farmer,Labor,37,UnderHi,Nông dân,Farmer,Labor,35,UnderHi,rich,no,NA,yes,a,2,2,no,d,NA,a,borrow,b,a,"Kỹ năng nói, hoang mạc hoang sơ",yes,d,a,"Cho tôi một vé đi tuổi thơ, Tắt đèn, Dế mèn phưu lưu ký"
3750,13.288,43073,13,8,Female,5.25,0,3,3,no,NA,công nhân,Worker,nông dân,Farmer,Labor,43,UnderHi,nông dân,Farmer,Labor,42,UnderHi,med,no,NA,yes,f,1,2,no,f,khác,a,borrow,b,a,"truyện kiều 
truyện cười",yes,d,a,"truyện cười 
câu đố"
3751,13.289,43073,13,8,Female,5,0,3,3,yes,b,công nhân,Worker,nông dân,Farmer,Labor,46,UnderHi,nông dân,Farmer,Labor,43,UnderHi,med,NA,NA,yes,a,1,1,no,a,NA,a,buy,a,a,"conan 
truyện cười",no,d,d,"doraemon 
truyện cười 
truyện ma"
3752,15.203,43071,15,8,Male,8.5,0,2,2,yes,NA,Tài Chính,Banker,Nông dân,Farmer,Labor,58,Hi,Nông dân,Farmer,Labor,52,Hi,med,no,NA,no,b,2,2,no,c,NA,a,borrow,b,c,"Hoang mạc hoang sơ, Đảo hoang",yes,d,a,What? tôi muốn biết cái gì; mỗi ngày nên chọn một niềm vui
3753,15.204,43071,15,8,Male,8,0,2,2,yes,b,Lập Trình viên,Programmer,Thợ xây,Worker,Labor,39,UnderHi,Nông dân,Farmer,Labor,36,UnderHi,med,no,NA,yes,b,1,2,yes,f,Kỹ năng sống,a,buy,a,b,"Kĩ năng nói, mỗi ngày một niềm vui",yes,d,a,"What tôi muốn biết cái gì?, Chỉ thua khi đầu hàng, yêu thương khi còn có thể"
3754,15.205,43071,15,8,Female,8,0,1,4,NA,f,Bác sĩ,Doctor,Nông dân,Farmer,Labor,39,UnderHi,Nông dân,Farmer,Labor,35,UnderHi,med,no,NA,yes,b,2,1,no,a,NA,a,borrow,b,c,"Kỹ năng làm việc đồng đội, hạt giống tâm hồn",yes,a,a,"Truyện ngắn Nam Cao, Khát vọng sống, kỹ năng giao tiếp"
3755,15.206,43071,15,8,Female,8,0,2,2,yes,f,Giáo viên,Teacher,Nông dân,Farmer,Labor,42,UnderHi,Công nhân,Worker,Labor,38,UnderHi,med,yes,5000000,yes,b,1,2,no,d,NA,a,borrow,b,a,"truyện ngắn Nam Cao, Kỳ quan thế giới",yes,b,a,"Hạt giống tâm hồn, Học ăn học nói học gói học mở, kỹ năng giao tiếp"
3756,13.29,43073,13,8,Female,5.5,0,7,7,no,NA,công ty,Businessman,nông dân,Farmer,Labor,NA,NA,nông dân,Farmer,Labor,56,NA,poor,NA,NA,yes,e,1,1,yes,e,NA,a,buy,d,b,"truyện tình yêu 
sách nấu ăn",no,a,a,NA
3757,15.207,43071,15,8,Male,7,0,3,3,yes,f,Kĩ sư,Engineer,Nông dân,Farmer,Labor,42,Hi,Công nhân,Worker,Labor,40,Hi,med,no,NA,yes,a,1,2,no,d,NA,NA,borrow,d,d,"kỳ quan thế giới, ngữ pháp tiếng anh",yes,b,a,"Truyện kiều, Học ăn học nói học gói học mở, sherlock home"
3758,13.291,43073,13,8,Male,6,0,1,2,yes,e,lái máy cẩu,Driver,thợ xây,Worker,Labor,42,UnderHi,thợ xây,Worker,Labor,32,UnderHi,med,no,NA,yes,f,1,1,no,f,truyện cổ tích,d,borrow,d,c,"cây khế 
cây tre trăm đốt",yes,b,d,"truyện ma cà rồng 
truyện ma 
truyện ngụ ngôn"
3759,15.208,43071,15,8,Female,7.8,0,2,2,yes,d,Luật sư,Lawyer,Nông dân,Farmer,Labor,44,Hi,Nông dân,Farmer,Labor,44,Hi,med,no,NA,yes,b,2,2,no,d,NA,a,borrow,d,a,"Kỹ năng nói, hãy đặt trách nhiệm lên vai",yes,c,a,"Tiểu thuyết: Tam sinh tam thê thập lý đào hoa, Thần thoại Hy Lạp, Dế mèn phưu lưu ký"
3760,13.292,43073,13,8,Female,6.8,0,1,0,yes,d,phiên dịch viên,Interpreter,buôn bán,Seller,Labor,38,Hi,buôn bán,Seller,Labor,36,Hi,med,no,NA,yes,f,1,1,no,f,truyện thiếu nhi,a,buy,d,a,"cô gà mái xổng chuồng 
doraemon",yes,d,d,"1 vạn câu hỏi vì sao 
truyện ma 
sách văn học hiện đại việt nam"
3761,15.209,43071,15,8,Male,8,0,1,3,yes,f,Cầu thủ bóng đá,Footballer,Nông dân,Farmer,Labor,41,Hi,Nông dân,Farmer,Labor,38,Hi,med,no,NA,no,a,2,1,no,NA,NA,a,borrow,d,a,"kỹ năng giao tiếp, Ngữ pháp tiếng anh",yes,b,a,"doraemon, thần thoại Hy Lạp, Dế mèn phưu lưu ký"
3762,13.293,43073,13,8,Female,6.8,0,1,2,yes,e,thư kí,Secretary,nông dân,Farmer,Labor,40,UnderHi,công nhân,Worker,Labor,37,UnderHi,med,no,NA,yes,f,1,2,no,a,NA,a,buy,a,a,"doraemon 
truyện cổ tích",yes,a,d,"truyện ma 
truyện cười 
conan"
3763,3.155,43071,6,8,Male,7,0,2,2,yes,f,Bác sĩ,Doctor,Công Nhân,Worker,Labor,52,Hi,Giáo viên,Teacher,Intellectuals,52,Uni,med,no,NA,yes,f,2,1,no,e,NA,a,buy,a,c,"Thời tiết mạnh như bão tố
Hạt giống tâm hồn",yes,d,b,"Thời đại đồ đá
Xác ướp Ai Cập
Ngục tù giữa rừng"
3764,15.21,43071,15,8,Female,8.5,0,3,3,yes,d,Ca sĩ,Singer,Nông dân,Farmer,Labor,37,Hi,Nông dân,Farmer,Labor,37,Hi,med,no,NA,yes,b,2,2,yes,d,NA,a,borrow,b,a,"học ăn học nói học gói học mở, kỹ năng giao tiếp",yes,a,a,"Cho tôi xin một vé đi tuổi thơ, Tắt đèn, Dế Mèn phưu lưu ký"
3765,13.294,43073,13,8,Female,6.8,0,2,4,yes,b,kinh tế,Businessman,buôn bán,Seller,Labor,41,Hi,buôn bán,Seller,Labor,39,Hi,med,NA,NA,yes,b,2,1,no,f,truyện,a,buy,a,a,"doraemon 
conan",yes,d,d,"truyện ma 
truyện cười 
ngôn tình"
3766,13.295,43073,13,8,Male,6.5,0,4,4,no,NA,cơ khí,Engineer,nông dân,Farmer,Labor,52,UnderHi,nông dân,Farmer,Labor,45,UnderHi,med,yes,NA,yes,f,1,1,no,f,khác,a,borrow,a,a,"tấm cám 
doraemon",no,d,d,"truyện ma 
truyện cười 
thạch sanh"
3767,3.156,43071,6,8,Male,5,0,4,4,yes,d,Đầu bếp,Chef,Thợ xây,Worker,Labor,52,UnderHi,Nông dân,Farmer,Labor,51,UnderHi,med,no,NA,yes,a,2,2,yes,a,NA,c,borrow,a,b,"Hạt giống tâm hồn
Học ăn học nói học gói học mở",yes,b,b,"Dế Mèn phiêu lưu kí
Lòng mẹ
Mặc đế u đỏ"
3768,15.211,43071,15,8,Female,8.5,0,1,3,yes,NA,Diễn viên,Actor,Nông dân,Farmer,Labor,37,Hi,Nông dân,Farmer,Labor,35,Hi,med,no,NA,yes,a,2,2,no,d,NA,a,borrow,b,a,"Kỹ năng giao tiếp, Học ăn học nói học gói học mở",yes,a,a,"How? Tôi muốn biết như thế nào, Cho tôi xin một vé đi tuổi thơ, Dế mèn phưu lưu ký"
3769,13.296,43073,13,8,Male,6.8,0,3,3,no,NA,bảo trì ô tô xe máy,Engineer,nông dân,Farmer,Labor,43,UnderHi,nông dân,Farmer,Labor,42,UnderHi,med,NA,NA,yes,f,1,1,no,f,khác,d,borrow,c,d,"tấm cám 
doraemon",no,b,d,"doraemon 
shin 
truyện ma"
3770,3.157,43071,6,8,Female,7,0,2,2,yes,e,Hướng dẫn viên du lịch,Tour guide,Điện tử,Engineer,Labor,39,NA,Công nhân,Worker,Labor,33,Hi,med,no,NA,yes,a,2,2,yes,a,NA,a,borrow,a,a,"Ba ngày ở nước tí hon
Vượt lên số phận",yes,a,b,"Những tấm lòng cao cả
Tìm hiểu về trái đất
Truyện cổ tích thế gới"
3771,15.212,43071,15,8,Male,9.5,0,4,5,yes,d,công an,Police officer,Công an,Police officer,Labor,57,Uni,Giáo viên,Teacher,Intellectuals,48,Uni,med,no,NA,yes,a,3,2,yes,a,NA,a,borrow,b,a,"các kỳ quan thế giới, hạt giống tâm hồn",yes,a,a,"Thạch sanh, Alice ở xứ sở thần tiên, when? muốn biết khi nào"
3772,13.297,43073,13,8,Female,6.5,0,1,1,yes,b,ca sĩ,Singer,buôn bán,Seller,Labor,39,UnderHi,buôn bán,Seller,Labor,34,UnderHi,med,NA,NA,yes,NA,1,1,no,a,NA,a,borrow,a,a,"doraemon 
tấm cám",yes,b,d,"sọ dừa 
shin 
truyện ngụ ngôn"
3773,15.213,43071,15,8,Male,8,0,3,3,yes,d,Cầu thủ bóng đá,Footballer,Nông dân,Farmer,Labor,46,Hi,Công nhân,Worker,Labor,44,Hi,med,no,NA,yes,a,3,1,yes,a,NA,a,borrow,d,a,"tôi muốn biết khi nào, tôi muốn biết vì sao",yes,b,a,"Tôi muốn biết mọi thứ( about) tôi muốn biết ở đâu, tôi muốn biết cái gì"
3774,3.158,43071,6,8,Female,6.2,0,2,2,yes,e,Bác sĩ,Doctor,Nông dân,Farmer,Labor,44,UnderHi,Nông dân,Farmer,Labor,46,NA,med,no,NA,yes,a,2,1,yes,a,NA,a,borrow,a,a,"Vượt lên số phận
Ba ngày ở nước tí hon",yes,a,b,"Truyện cổ tích việt nam
Truyện cười
Chắp cánh yêu thương"
3775,13.298,43073,13,8,Male,6.7,0,3,3,yes,b,đầu bếp,Chef,công nhân,Worker,Labor,41,UnderHi,công nhân,Worker,Labor,NA,UnderHi,med,NA,NA,yes,a,1,1,no,e,NA,a,borrow,b,d,"sách danh lam thắng cảnh 
hướng dẫn dạy nghề",yes,b,d,"truyện cười 
tự nhiên và xã hội 
sách nâng cao"
3776,15.214,43071,15,NA,Female,0,0,2,3,yes,e,Kĩ sư,Engineer,Nông dân,Farmer,Labor,45,Hi,Nông dân,Farmer,Labor,40,Hi,med,no,NA,yes,a,2,2,no,a,NA,a,borrow,b,a,"Kỹ năng sống, hãy đặt trách nhiệm lên vai",yes,a,a,"Thần thoại Hy Lạp, Dế mèn phưu lưu ký, hai anh em"
3777,13.299,43073,13,8,Female,6.5,0,1,3,yes,d,bác sĩ,Doctor,nông dân,Farmer,Labor,43,UnderHi,công nhân,Worker,Labor,39,UnderHi,med,no,NA,yes,b,2,1,no,f,truyện tranh,a,borrow,a,a,"conan 
doraemon",yes,b,d,NA
3778,3.159,43071,6,8,NA,6,0,3,3,yes,f,Điện tử,Engineer,Bảo vệ,Guard,Labor,50,UnderHi,Buôn bán,Seller,Labor,53,UnderHi,med,no,NA,yes,c,2,1,yes,e,NA,b,borrow,b,a,"Hạt giống tâm hồn
Kì quan thế giới",yes,d,b,"Bách khoa cuộc sống
Truyện dân gian
Hướng dẫn bóng chuyền"
3779,13.3,43073,13,8,Female,6.8,0,1,3,yes,d,giáo viên,Teacher,nông dân,Farmer,Labor,37,UnderHi,công nhân,Worker,Labor,36,NA,med,NA,NA,yes,e,2,1,no,a,NA,a,borrow,a,a,"doraemon 
truyện cười",yes,b,d,"doraemon 
truyện cười 
văn học"
3780,13.301,43073,13,8,Female,6.1,0,1,2,yes,a,công an,Police officer,nông dân,Farmer,Labor,37,UnderHi,nông dân,Farmer,Labor,35,UnderHi,med,NA,NA,yes,f,1,2,yes,a,NA,a,buy,b,a,"doraemon 
truyện cười",yes,c,d,"truyện ma 
conan 
sách ca dao tục ngữ nói về đời sống con người"
3781,3.16,43071,6,8,Male,5.7,0,4,4,yes,f,Lái xe,Driver,Nông dân,Farmer,Labor,54,UnderHi,Nông dân,Farmer,Labor,49,UnderHi,med,no,NA,yes,f,2,1,NA,e,NA,c,borrow,c,b,"A ma Zinh
Rắn hồ chuông tát nước",NA,c,b,Rắn hồ chuông tát nước
3782,13.302,43073,13,8,Female,6.6,0,2,2,yes,d,công an,Police officer,không xác định,NA,NA,NA,NA,công nhân,Worker,Labor,37,Hi,med,yes,NA,yes,f,2,2,yes,f,sách kĩ năng nghề nghiệp,a,buy,b,a,"doraemon 
truyện cười",yes,a,c,"truyện ma 
conan 
ca dao tục ngữ về đời sống"
